function,runtime_seconds,target_stdev,target_variance,algo,target_is_continuous,target_num_unique,num_rows,target_is_numerical,column_name,test_accuracy,training_accuracy,test_mse,training_mse,colums,rows,SFS,dataset
run_regressor,0.013989925,0.370590964,0.137337662,LinR,FALSE,2,56,TRUE,HISTOLOGY,,,0.913091782,0.274284257,20,155,FALSE,hepatitis
run_regressor,13.1603961,0.23689043,0.056117076,RFR,TRUE,29,105,TRUE,sepal length,,,0.361146036,0.038750575,5,151,TRUE,iris
run_regressor,0.11925292,0.23689043,0.056117076,LinR,TRUE,29,105,TRUE,sepal length,,,0.153996892,0.092884363,5,151,TRUE,iris
run_regressor,13.19245601,0.194604907,0.03787107,RFR,TRUE,23,105,TRUE,sepal width,,,0.094148644,0.053436768,5,151,TRUE,iris
run_regressor,0.106157064,0.194604907,0.03787107,LinR,TRUE,23,105,TRUE,sepal width,,,0.124883933,0.100092408,5,151,TRUE,iris
run_regressor,13.14933014,0.307632696,0.094637875,RFR,TRUE,32,105,TRUE,petal length,,,0.283266173,0.027670791,5,151,TRUE,iris
run_regressor,0.122123003,0.307632696,0.094637875,LinR,TRUE,32,105,TRUE,petal length,,,0.521240803,0.088621017,5,151,TRUE,iris
run_regressor,13.1293602,0.259314671,0.067244098,RFR,TRUE,19,105,TRUE,petal width,,,0.096431947,0.01130117,5,151,TRUE,iris
run_regressor,0.108603001,0.259314671,0.067244098,LinR,TRUE,19,105,TRUE,petal width,,,0.072895843,0.01432751,5,151,TRUE,iris
run_classifier,0.137197971,,,LogRC,FALSE,3,105,FALSE,class,0,0.952380952,,,5,151,TRUE,iris
run_classifier,0.12163496,,,DTC,FALSE,3,105,FALSE,class,0.533333333,0.99047619,,,5,151,TRUE,iris
run_classifier,12.34477901,,,RFC,FALSE,3,105,FALSE,class,0.577777778,1,,,5,151,TRUE,iris
run_regressor,13.13620186,,,RFR,FALSE,3,105,FALSE,class,,,0.282167353,0.005533216,5,151,TRUE,iris
run_regressor,0.128867149,,,LinR,FALSE,3,105,FALSE,class,,,0.212525168,0.02100426,5,151,TRUE,iris
run_regressor,1.970662117,0.23689043,0.056117076,RFR,TRUE,29,105,TRUE,sepal length,,,0.448329877,0.047997951,5,151,FALSE,iris
run_regressor,0.027717113,0.23689043,0.056117076,LinR,TRUE,29,105,TRUE,sepal length,,,0.161065679,0.085281428,5,151,FALSE,iris
run_regressor,2.013666868,0.194604907,0.03787107,RFR,TRUE,23,105,TRUE,sepal width,,,0.107737284,0.023405675,5,151,FALSE,iris
run_regressor,0.029408932,0.194604907,0.03787107,LinR,TRUE,23,105,TRUE,sepal width,,,0.152023516,0.085087492,5,151,FALSE,iris
run_regressor,2.022276163,0.307632696,0.094637875,RFR,TRUE,32,105,TRUE,petal length,,,0.265526255,0.022701787,5,151,FALSE,iris
run_regressor,0.032758951,0.307632696,0.094637875,LinR,TRUE,32,105,TRUE,petal length,,,0.300871527,0.053905858,5,151,FALSE,iris
run_regressor,2.024502039,0.259314671,0.067244098,RFR,TRUE,19,105,TRUE,petal width,,,0.06571358,0.006259153,5,151,FALSE,iris
run_regressor,0.031883001,0.259314671,0.067244098,LinR,TRUE,19,105,TRUE,petal width,,,0.071846558,0.012348666,5,151,FALSE,iris
run_classifier,0.034559011,,,LogRC,FALSE,3,105,FALSE,class,0,0.952380952,,,5,151,FALSE,iris
run_classifier,0.028132915,,,DTC,FALSE,3,105,FALSE,class,0.733333333,1,,,5,151,FALSE,iris
run_classifier,1.901212931,,,RFC,FALSE,3,105,FALSE,class,0.533333333,0.99047619,,,5,151,FALSE,iris
run_regressor,1.996653795,,,RFR,FALSE,3,105,FALSE,class,,,0.16582716,0.002835979,5,151,FALSE,iris
run_regressor,0.029928923,,,LinR,FALSE,3,105,FALSE,class,,,0.214150293,0.0193505,5,151,FALSE,iris
run_classifier,497.3304939,,,LogRC,FALSE,26,14000,FALSE,lettr,0.614833333,0.636714286,,,17,20000,TRUE,letter
run_classifier,14.42418098,,,DTC,FALSE,26,14000,FALSE,lettr,0.857166667,0.972357143,,,17,20000,TRUE,letter
run_classifier,156.8131039,,,RFC,FALSE,26,14000,FALSE,lettr,0.898166667,0.976571429,,,17,20000,TRUE,letter
run_regressor,155.6957579,,,RFR,FALSE,26,14000,FALSE,lettr,,,7.794265465,2.657746268,17,20000,TRUE,letter
run_regressor,4.698639154,,,LinR,FALSE,26,14000,FALSE,lettr,,,41.60226525,41.43706615,17,20000,TRUE,letter
run_classifier,271.910933,0.1274895,0.016253573,LogRC,FALSE,15,14000,TRUE,x-box,0.4795,0.471428571,,,17,20000,TRUE,letter
run_classifier,14.5664289,0.1274895,0.016253573,DTC,FALSE,15,14000,TRUE,x-box,0.684666667,0.916714286,,,17,20000,TRUE,letter
run_classifier,155.1345692,0.1274895,0.016253573,RFC,FALSE,15,14000,TRUE,x-box,0.7155,0.910357143,,,17,20000,TRUE,letter
run_regressor,161.527808,0.1274895,0.016253573,RFR,FALSE,15,14000,TRUE,x-box,,,0.256759156,0.095841847,17,20000,TRUE,letter
run_regressor,4.940631866,0.1274895,0.016253573,LinR,FALSE,15,14000,TRUE,x-box,,,0.63065963,0.616202639,17,20000,TRUE,letter
run_classifier,290.947911,0.220719439,0.048717071,LogRC,FALSE,16,14000,TRUE,y-box,0.332666667,0.335571429,,,17,20000,TRUE,letter
run_classifier,14.54941297,0.220719439,0.048717071,DTC,FALSE,16,14000,TRUE,y-box,0.5595,0.844357143,,,17,20000,TRUE,letter
run_classifier,156.7849619,0.220719439,0.048717071,RFC,FALSE,16,14000,TRUE,y-box,0.562833333,0.853785714,,,17,20000,TRUE,letter
run_regressor,159.4497948,0.220719439,0.048717071,RFR,FALSE,16,14000,TRUE,y-box,,,1.560084353,0.707815415,17,20000,TRUE,letter
run_regressor,4.655375004,0.220719439,0.048717071,LinR,FALSE,16,14000,TRUE,y-box,,,2.430638652,2.449090131,17,20000,TRUE,letter
run_classifier,257.2331431,0.133707214,0.017877619,LogRC,FALSE,15,14000,TRUE,width,0.432833333,0.434,,,17,20000,TRUE,letter
run_classifier,14.76947093,0.133707214,0.017877619,DTC,FALSE,15,14000,TRUE,width,0.658166667,0.860285714,,,17,20000,TRUE,letter
run_classifier,152.9698532,0.133707214,0.017877619,RFC,FALSE,15,14000,TRUE,width,0.682833333,0.8705,,,17,20000,TRUE,letter
run_regressor,152.831404,0.133707214,0.017877619,RFR,FALSE,15,14000,TRUE,width,,,0.273660601,0.111720023,17,20000,TRUE,letter
run_regressor,5.165492058,0.133707214,0.017877619,LinR,FALSE,15,14000,TRUE,width,,,0.614236168,0.605729842,17,20000,TRUE,letter
run_classifier,275.3241761,0.151262941,0.022880477,LogRC,FALSE,16,14000,TRUE,high,0.431833333,0.428142857,,,17,20000,TRUE,letter
run_classifier,14.52472019,0.151262941,0.022880477,DTC,FALSE,16,14000,TRUE,high,0.7195,0.865071429,,,17,20000,TRUE,letter
run_classifier,151.3682561,0.151262941,0.022880477,RFC,FALSE,16,14000,TRUE,high,0.7245,0.884285714,,,17,20000,TRUE,letter
run_regressor,154.802289,0.151262941,0.022880477,RFR,FALSE,16,14000,TRUE,high,,,0.386350025,0.157120946,17,20000,TRUE,letter
run_regressor,5.276026964,0.151262941,0.022880477,LinR,FALSE,16,14000,TRUE,high,,,1.147598909,1.176956959,17,20000,TRUE,letter
run_classifier,299.5091741,0.14631865,0.021409147,LogRC,FALSE,16,14000,TRUE,onpix,0.398833333,0.411071429,,,17,20000,TRUE,letter
run_classifier,16.34561396,0.14631865,0.021409147,DTC,FALSE,16,14000,TRUE,onpix,0.616333333,0.904428571,,,17,20000,TRUE,letter
run_classifier,155.1530831,0.14631865,0.021409147,RFC,FALSE,16,14000,TRUE,onpix,0.659333333,0.9045,,,17,20000,TRUE,letter
run_regressor,154.19959,0.14631865,0.021409147,RFR,FALSE,16,14000,TRUE,onpix,,,0.413002432,0.152151279,17,20000,TRUE,letter
run_regressor,4.838845015,0.14631865,0.021409147,LinR,FALSE,16,14000,TRUE,onpix,,,0.902004341,0.90778993,17,20000,TRUE,letter
run_classifier,289.992357,0.13452808,0.018097804,LogRC,FALSE,16,14000,TRUE,x-bar,0.356666667,0.358285714,,,17,20000,TRUE,letter
run_classifier,15.14744186,0.13452808,0.018097804,DTC,FALSE,16,14000,TRUE,x-bar,0.637666667,0.870714286,,,17,20000,TRUE,letter
run_classifier,151.2634861,0.13452808,0.018097804,RFC,FALSE,16,14000,TRUE,x-bar,0.67,0.881571429,,,17,20000,TRUE,letter
run_regressor,158.2259619,0.13452808,0.018097804,RFR,FALSE,16,14000,TRUE,x-bar,,,0.372681027,0.153946201,17,20000,TRUE,letter
run_regressor,5.208730936,0.13452808,0.018097804,LinR,FALSE,16,14000,TRUE,x-bar,,,2.963145379,2.875390465,17,20000,TRUE,letter
run_classifier,283.2226419,0.154715039,0.023936743,LogRC,FALSE,16,14000,TRUE,y-bar,0.3785,0.389642857,,,17,20000,TRUE,letter
run_classifier,15.61182094,0.154715039,0.023936743,DTC,FALSE,16,14000,TRUE,y-bar,0.608833333,0.855214286,,,17,20000,TRUE,letter
run_classifier,151.7953498,0.154715039,0.023936743,RFC,FALSE,16,14000,TRUE,y-bar,0.640333333,0.872071429,,,17,20000,TRUE,letter
run_regressor,159.1214349,0.154715039,0.023936743,RFR,FALSE,16,14000,TRUE,y-bar,,,0.427622222,0.170662075,17,20000,TRUE,letter
run_regressor,4.606009007,0.154715039,0.023936743,LinR,FALSE,16,14000,TRUE,y-bar,,,2.478199671,2.379941245,17,20000,TRUE,letter
run_classifier,269.291081,0.179918213,0.032370563,LogRC,FALSE,16,14000,TRUE,x2bar,0.271666667,0.282285714,,,17,20000,TRUE,letter
run_classifier,15.59854507,0.179918213,0.032370563,DTC,FALSE,16,14000,TRUE,x2bar,0.621833333,0.898642857,,,17,20000,TRUE,letter
run_classifier,152.1612179,0.179918213,0.032370563,RFC,FALSE,16,14000,TRUE,x2bar,0.650166667,0.893928571,,,17,20000,TRUE,letter
run_regressor,153.310647,0.179918213,0.032370563,RFR,FALSE,16,14000,TRUE,x2bar,,,0.484167593,0.205820259,17,20000,TRUE,letter
run_regressor,4.739603996,0.179918213,0.032370563,LinR,FALSE,16,14000,TRUE,x2bar,,,5.61114924,5.599932314,17,20000,TRUE,letter
run_classifier,285.8597851,0.158915684,0.025254195,LogRC,FALSE,16,14000,TRUE,y2bar,0.290666667,0.306571429,,,17,20000,TRUE,letter
run_classifier,16.2182529,0.158915684,0.025254195,DTC,FALSE,16,14000,TRUE,y2bar,0.599,0.874142857,,,17,20000,TRUE,letter
run_classifier,151.958065,0.158915684,0.025254195,RFC,FALSE,16,14000,TRUE,y2bar,0.623666667,0.872571429,,,17,20000,TRUE,letter
run_regressor,157.142211,0.158915684,0.025254195,RFR,FALSE,16,14000,TRUE,y2bar,,,0.531930478,0.2015841,17,20000,TRUE,letter
run_regressor,5.079261065,0.158915684,0.025254195,LinR,FALSE,16,14000,TRUE,y2bar,,,3.604336735,3.555378846,17,20000,TRUE,letter
run_classifier,277.128011,0.165308621,0.02732694,LogRC,FALSE,16,14000,TRUE,xybar,0.352,0.362785714,,,17,20000,TRUE,letter
run_classifier,15.6636529,0.165308621,0.02732694,DTC,FALSE,16,14000,TRUE,xybar,0.656,0.893785714,,,17,20000,TRUE,letter
run_classifier,151.5318911,0.165308621,0.02732694,RFC,FALSE,16,14000,TRUE,xybar,0.695833333,0.892071429,,,17,20000,TRUE,letter
run_regressor,153.8381341,0.165308621,0.02732694,RFR,FALSE,16,14000,TRUE,xybar,,,0.589756529,0.214013212,17,20000,TRUE,letter
run_regressor,5.16308403,0.165308621,0.02732694,LinR,FALSE,16,14000,TRUE,xybar,,,4.520586852,4.429971521,17,20000,TRUE,letter
run_classifier,300.587868,0.175222346,0.030702871,LogRC,FALSE,16,14000,TRUE,x2ybr,0.390166667,0.405571429,,,17,20000,TRUE,letter
run_classifier,16.22192407,0.175222346,0.030702871,DTC,FALSE,16,14000,TRUE,x2ybr,0.6425,0.890642857,,,17,20000,TRUE,letter
run_classifier,152.100383,0.175222346,0.030702871,RFC,FALSE,16,14000,TRUE,x2ybr,0.678,0.888142857,,,17,20000,TRUE,letter
run_regressor,155.9145138,0.175222346,0.030702871,RFR,FALSE,16,14000,TRUE,x2ybr,,,0.403399395,0.146831325,17,20000,TRUE,letter
run_regressor,4.623065948,0.175222346,0.030702871,LinR,FALSE,16,14000,TRUE,x2ybr,,,3.03745141,2.933373877,17,20000,TRUE,letter
run_classifier,265.6242931,0.1377534,0.018975999,LogRC,FALSE,16,14000,TRUE,xy2br,0.344,0.358928571,,,17,20000,TRUE,letter
run_classifier,15.19487691,0.1377534,0.018975999,DTC,FALSE,16,14000,TRUE,xy2br,0.635833333,0.882428571,,,17,20000,TRUE,letter
run_classifier,152.4323878,0.1377534,0.018975999,RFC,FALSE,16,14000,TRUE,xy2br,0.654833333,0.881571429,,,17,20000,TRUE,letter
run_regressor,155.4012821,0.1377534,0.018975999,RFR,FALSE,16,14000,TRUE,xy2br,,,0.478958326,0.169505444,17,20000,TRUE,letter
run_regressor,5.159775019,0.1377534,0.018975999,LinR,FALSE,16,14000,TRUE,xy2br,,,3.303463245,3.129388548,17,20000,TRUE,letter
run_classifier,283.1777411,0.15556996,0.024202013,LogRC,FALSE,16,14000,TRUE,x-ege,0.417333333,0.421857143,,,17,20000,TRUE,letter
run_classifier,15.2210598,0.15556996,0.024202013,DTC,FALSE,16,14000,TRUE,x-ege,0.694666667,0.905857143,,,17,20000,TRUE,letter
run_classifier,151.2691679,0.15556996,0.024202013,RFC,FALSE,16,14000,TRUE,x-ege,0.721666667,0.914714286,,,17,20000,TRUE,letter
run_regressor,154.609966,0.15556996,0.024202013,RFR,FALSE,16,14000,TRUE,x-ege,,,0.626939388,0.211157771,17,20000,TRUE,letter
run_regressor,7.535614014,0.15556996,0.024202013,LinR,FALSE,16,14000,TRUE,x-ege,,,1.952951899,1.918732712,17,20000,TRUE,letter
run_classifier,256.359849,0.103320686,0.010675164,LogRC,FALSE,16,14000,TRUE,xegvy,0.489833333,0.493142857,,,17,20000,TRUE,letter
run_classifier,14.80716014,0.103320686,0.010675164,DTC,FALSE,16,14000,TRUE,xegvy,0.665333333,0.909785714,,,17,20000,TRUE,letter
run_classifier,153.121115,0.103320686,0.010675164,RFC,FALSE,16,14000,TRUE,xegvy,0.696166667,0.9095,,,17,20000,TRUE,letter
run_regressor,156.8237121,0.103320686,0.010675164,RFR,FALSE,16,14000,TRUE,xegvy,,,0.421926738,0.159778629,17,20000,TRUE,letter
run_regressor,4.695787907,0.103320686,0.010675164,LinR,FALSE,16,14000,TRUE,xegvy,,,1.424263221,1.422330334,17,20000,TRUE,letter
run_classifier,284.5783291,0.171735368,0.029493037,LogRC,FALSE,16,14000,TRUE,y-ege,0.3055,0.314,,,17,20000,TRUE,letter
run_classifier,15.35365009,0.171735368,0.029493037,DTC,FALSE,16,14000,TRUE,y-ege,0.6585,0.897785714,,,17,20000,TRUE,letter
run_classifier,150.782181,0.171735368,0.029493037,RFC,FALSE,16,14000,TRUE,y-ege,0.6905,0.903428571,,,17,20000,TRUE,letter
run_regressor,154.300132,0.171735368,0.029493037,RFR,FALSE,16,14000,TRUE,y-ege,,,0.478677265,0.174565836,17,20000,TRUE,letter
run_regressor,5.163109064,0.171735368,0.029493037,LinR,FALSE,16,14000,TRUE,y-ege,,,3.451279147,3.410779233,17,20000,TRUE,letter
run_classifier,252.2211721,0.114025209,0.013001748,LogRC,FALSE,15,14000,TRUE,yegvx,0.407666667,0.428285714,,,17,20000,TRUE,letter
run_classifier,15.25790906,0.114025209,0.013001748,DTC,FALSE,15,14000,TRUE,yegvx,0.631166667,0.869357143,,,17,20000,TRUE,letter
run_classifier,152.163414,0.114025209,0.013001748,RFC,FALSE,15,14000,TRUE,yegvx,0.665333333,0.888357143,,,17,20000,TRUE,letter
run_regressor,154.282635,0.114025209,0.013001748,RFR,FALSE,15,14000,TRUE,yegvx,,,0.56683383,0.188754676,17,20000,TRUE,letter
run_regressor,4.637098074,0.114025209,0.013001748,LinR,FALSE,15,14000,TRUE,yegvx,,,2.179818267,1.974807116,17,20000,TRUE,letter
run_classifier,18.11216903,,,LogRC,FALSE,26,14000,FALSE,lettr,0.707666667,0.7205,,,17,20000,FALSE,letter
run_classifier,1.281884909,,,DTC,FALSE,26,14000,FALSE,lettr,0.847,0.970714286,,,17,20000,FALSE,letter
run_classifier,3.165116072,,,RFC,FALSE,26,14000,FALSE,lettr,0.922666667,0.983,,,17,20000,FALSE,letter
run_regressor,2.509291887,,,RFR,FALSE,26,14000,FALSE,lettr,,,7.720636296,2.624653651,17,20000,FALSE,letter
run_regressor,0.087962866,,,LinR,FALSE,26,14000,FALSE,lettr,,,40.50663457,40.07150627,17,20000,FALSE,letter
run_classifier,10.40615892,0.1274895,0.016253573,LogRC,FALSE,15,14000,TRUE,x-box,0.4795,0.475428571,,,17,20000,FALSE,letter
run_classifier,0.897913933,0.1274895,0.016253573,DTC,FALSE,15,14000,TRUE,x-box,0.687833333,0.929428571,,,17,20000,FALSE,letter
run_classifier,2.402997017,0.1274895,0.016253573,RFC,FALSE,15,14000,TRUE,x-box,0.726,0.929071429,,,17,20000,FALSE,letter
run_regressor,2.466812849,0.1274895,0.016253573,RFR,FALSE,15,14000,TRUE,x-box,,,0.236238635,0.083914238,17,20000,FALSE,letter
run_regressor,0.140959024,0.1274895,0.016253573,LinR,FALSE,15,14000,TRUE,x-box,,,0.608776771,0.595616882,17,20000,FALSE,letter
run_classifier,13.89609814,0.220719439,0.048717071,LogRC,FALSE,16,14000,TRUE,y-box,0.306666667,0.323642857,,,17,20000,FALSE,letter
run_classifier,1.156073093,0.220719439,0.048717071,DTC,FALSE,16,14000,TRUE,y-box,0.552,0.896357143,,,17,20000,FALSE,letter
run_classifier,2.445379019,0.220719439,0.048717071,RFC,FALSE,16,14000,TRUE,y-box,0.583833333,0.886071429,,,17,20000,FALSE,letter
run_regressor,2.479667902,0.220719439,0.048717071,RFR,FALSE,16,14000,TRUE,y-box,,,1.577938922,0.600684804,17,20000,FALSE,letter
run_regressor,0.118789911,0.220719439,0.048717071,LinR,FALSE,16,14000,TRUE,y-box,,,2.398677853,2.400225818,17,20000,FALSE,letter
run_classifier,9.559870958,0.133707214,0.017877619,LogRC,FALSE,15,14000,TRUE,width,0.427,0.430857143,,,17,20000,FALSE,letter
run_classifier,0.902870893,0.133707214,0.017877619,DTC,FALSE,15,14000,TRUE,width,0.642166667,0.919928571,,,17,20000,FALSE,letter
run_classifier,2.433825016,0.133707214,0.017877619,RFC,FALSE,15,14000,TRUE,width,0.680666667,0.9195,,,17,20000,FALSE,letter
run_regressor,2.526699066,0.133707214,0.017877619,RFR,FALSE,15,14000,TRUE,width,,,0.264014897,0.087882543,17,20000,FALSE,letter
run_regressor,0.13021493,0.133707214,0.017877619,LinR,FALSE,15,14000,TRUE,width,,,0.601953705,0.592971954,17,20000,FALSE,letter
run_classifier,10.54441595,0.151262941,0.022880477,LogRC,FALSE,16,14000,TRUE,high,0.425166667,0.432428571,,,17,20000,FALSE,letter
run_classifier,0.925939798,0.151262941,0.022880477,DTC,FALSE,16,14000,TRUE,high,0.702333333,0.934357143,,,17,20000,FALSE,letter
run_classifier,2.47761488,0.151262941,0.022880477,RFC,FALSE,16,14000,TRUE,high,0.724833333,0.929642857,,,17,20000,FALSE,letter
run_regressor,2.560154915,0.151262941,0.022880477,RFR,FALSE,16,14000,TRUE,high,,,0.377395745,0.125531336,17,20000,FALSE,letter
run_regressor,0.118157864,0.151262941,0.022880477,LinR,FALSE,16,14000,TRUE,high,,,1.129369959,1.158298806,17,20000,FALSE,letter
run_classifier,11.9212079,0.14631865,0.021409147,LogRC,FALSE,16,14000,TRUE,onpix,0.391833333,0.399214286,,,17,20000,FALSE,letter
run_classifier,1.028037071,0.14631865,0.021409147,DTC,FALSE,16,14000,TRUE,onpix,0.617666667,0.922714286,,,17,20000,FALSE,letter
run_classifier,2.505805969,0.14631865,0.021409147,RFC,FALSE,16,14000,TRUE,onpix,0.665166667,0.927642857,,,17,20000,FALSE,letter
run_regressor,2.571871996,0.14631865,0.021409147,RFR,FALSE,16,14000,TRUE,onpix,,,0.373735355,0.127182191,17,20000,FALSE,letter
run_regressor,0.129297018,0.14631865,0.021409147,LinR,FALSE,16,14000,TRUE,onpix,,,0.883298522,0.886230246,17,20000,FALSE,letter
run_classifier,10.48286605,0.13452808,0.018097804,LogRC,FALSE,16,14000,TRUE,x-bar,0.360833333,0.369571429,,,17,20000,FALSE,letter
run_classifier,1.082026005,0.13452808,0.018097804,DTC,FALSE,16,14000,TRUE,x-bar,0.6105,0.917571429,,,17,20000,FALSE,letter
run_classifier,2.545832872,0.13452808,0.018097804,RFC,FALSE,16,14000,TRUE,x-bar,0.660833333,0.921285714,,,17,20000,FALSE,letter
run_regressor,2.381042957,0.13452808,0.018097804,RFR,FALSE,16,14000,TRUE,x-bar,,,0.376736657,0.12172882,17,20000,FALSE,letter
run_regressor,0.1013062,0.13452808,0.018097804,LinR,FALSE,16,14000,TRUE,x-bar,,,2.802027472,2.757553965,17,20000,FALSE,letter
run_classifier,11.43019605,0.154715039,0.023936743,LogRC,FALSE,16,14000,TRUE,y-bar,0.399,0.403571429,,,17,20000,FALSE,letter
run_classifier,0.966248989,0.154715039,0.023936743,DTC,FALSE,16,14000,TRUE,y-bar,0.5945,0.918785714,,,17,20000,FALSE,letter
run_classifier,2.465667963,0.154715039,0.023936743,RFC,FALSE,16,14000,TRUE,y-bar,0.635333333,0.918571429,,,17,20000,FALSE,letter
run_regressor,2.716742039,0.154715039,0.023936743,RFR,FALSE,16,14000,TRUE,y-bar,,,0.453485672,0.152272368,17,20000,FALSE,letter
run_regressor,0.101417065,0.154715039,0.023936743,LinR,FALSE,16,14000,TRUE,y-bar,,,2.437063451,2.333513341,17,20000,FALSE,letter
run_classifier,10.69204998,0.179918213,0.032370563,LogRC,FALSE,16,14000,TRUE,x2bar,0.315833333,0.317928571,,,17,20000,FALSE,letter
run_classifier,0.980484009,0.179918213,0.032370563,DTC,FALSE,16,14000,TRUE,x2bar,0.623333333,0.923214286,,,17,20000,FALSE,letter
run_classifier,2.476219177,0.179918213,0.032370563,RFC,FALSE,16,14000,TRUE,x2bar,0.6635,0.922142857,,,17,20000,FALSE,letter
run_regressor,2.440984011,0.179918213,0.032370563,RFR,FALSE,16,14000,TRUE,x2bar,,,0.482146185,0.162791013,17,20000,FALSE,letter
run_regressor,0.113169909,0.179918213,0.032370563,LinR,FALSE,16,14000,TRUE,x2bar,,,5.204836357,5.232590533,17,20000,FALSE,letter
run_classifier,10.676687,0.158915684,0.025254195,LogRC,FALSE,16,14000,TRUE,y2bar,0.303833333,0.313928571,,,17,20000,FALSE,letter
run_classifier,1.01403594,0.158915684,0.025254195,DTC,FALSE,16,14000,TRUE,y2bar,0.601666667,0.915214286,,,17,20000,FALSE,letter
run_classifier,2.483705044,0.158915684,0.025254195,RFC,FALSE,16,14000,TRUE,y2bar,0.639333333,0.911142857,,,17,20000,FALSE,letter
run_regressor,2.396656036,0.158915684,0.025254195,RFR,FALSE,16,14000,TRUE,y2bar,,,0.443741191,0.151577108,17,20000,FALSE,letter
run_regressor,0.126605988,0.158915684,0.025254195,LinR,FALSE,16,14000,TRUE,y2bar,,,3.516156381,3.455690816,17,20000,FALSE,letter
run_classifier,10.81784797,0.165308621,0.02732694,LogRC,FALSE,16,14000,TRUE,xybar,0.381,0.387785714,,,17,20000,FALSE,letter
run_classifier,0.99099803,0.165308621,0.02732694,DTC,FALSE,16,14000,TRUE,xybar,0.643833333,0.927642857,,,17,20000,FALSE,letter
run_classifier,2.42246294,0.165308621,0.02732694,RFC,FALSE,16,14000,TRUE,xybar,0.700833333,0.933071429,,,17,20000,FALSE,letter
run_regressor,2.411042929,0.165308621,0.02732694,RFR,FALSE,16,14000,TRUE,xybar,,,0.525317147,0.16798533,17,20000,FALSE,letter
run_regressor,0.102247953,0.165308621,0.02732694,LinR,FALSE,16,14000,TRUE,xybar,,,4.302362526,4.183553265,17,20000,FALSE,letter
run_classifier,12.49295378,0.175222346,0.030702871,LogRC,FALSE,16,14000,TRUE,x2ybr,0.420166667,0.428428571,,,17,20000,FALSE,letter
run_classifier,0.98635006,0.175222346,0.030702871,DTC,FALSE,16,14000,TRUE,x2ybr,0.623833333,0.9255,,,17,20000,FALSE,letter
run_classifier,2.444638014,0.175222346,0.030702871,RFC,FALSE,16,14000,TRUE,x2ybr,0.682166667,0.927142857,,,17,20000,FALSE,letter
run_regressor,2.54498601,0.175222346,0.030702871,RFR,FALSE,16,14000,TRUE,x2ybr,,,0.377330063,0.116041045,17,20000,FALSE,letter
run_regressor,0.127606869,0.175222346,0.030702871,LinR,FALSE,16,14000,TRUE,x2ybr,,,2.968847148,2.893330953,17,20000,FALSE,letter
run_classifier,10.89498305,0.1377534,0.018975999,LogRC,FALSE,16,14000,TRUE,xy2br,0.365333333,0.384071429,,,17,20000,FALSE,letter
run_classifier,0.999561071,0.1377534,0.018975999,DTC,FALSE,16,14000,TRUE,xy2br,0.593666667,0.918428571,,,17,20000,FALSE,letter
run_classifier,2.462080956,0.1377534,0.018975999,RFC,FALSE,16,14000,TRUE,xy2br,0.643833333,0.9205,,,17,20000,FALSE,letter
run_regressor,2.387681007,0.1377534,0.018975999,RFR,FALSE,16,14000,TRUE,xy2br,,,0.46161377,0.152240643,17,20000,FALSE,letter
run_regressor,0.123110056,0.1377534,0.018975999,LinR,FALSE,16,14000,TRUE,xy2br,,,3.229175418,3.078592614,17,20000,FALSE,letter
run_classifier,9.976638794,0.15556996,0.024202013,LogRC,FALSE,16,14000,TRUE,x-ege,0.446666667,0.445428571,,,17,20000,FALSE,letter
run_classifier,0.889626026,0.15556996,0.024202013,DTC,FALSE,16,14000,TRUE,x-ege,0.682166667,0.936857143,,,17,20000,FALSE,letter
run_classifier,2.518641949,0.15556996,0.024202013,RFC,FALSE,16,14000,TRUE,x-ege,0.73,0.940642857,,,17,20000,FALSE,letter
run_regressor,2.507395983,0.15556996,0.024202013,RFR,FALSE,16,14000,TRUE,x-ege,,,0.590585002,0.185875842,17,20000,FALSE,letter
run_regressor,0.130774021,0.15556996,0.024202013,LinR,FALSE,16,14000,TRUE,x-ege,,,1.837327323,1.795868855,17,20000,FALSE,letter
run_classifier,9.651929855,0.103320686,0.010675164,LogRC,FALSE,16,14000,TRUE,xegvy,0.4885,0.493428571,,,17,20000,FALSE,letter
run_classifier,0.906976938,0.103320686,0.010675164,DTC,FALSE,16,14000,TRUE,xegvy,0.670833333,0.9335,,,17,20000,FALSE,letter
run_classifier,2.527382135,0.103320686,0.010675164,RFC,FALSE,16,14000,TRUE,xegvy,0.715333333,0.932142857,,,17,20000,FALSE,letter
run_regressor,2.442549944,0.103320686,0.010675164,RFR,FALSE,16,14000,TRUE,xegvy,,,0.427730498,0.142662655,17,20000,FALSE,letter
run_regressor,0.140347004,0.103320686,0.010675164,LinR,FALSE,16,14000,TRUE,xegvy,,,1.413959455,1.395560497,17,20000,FALSE,letter
run_classifier,11.15453982,0.171735368,0.029493037,LogRC,FALSE,16,14000,TRUE,y-ege,0.348166667,0.355071429,,,17,20000,FALSE,letter
run_classifier,0.912950039,0.171735368,0.029493037,DTC,FALSE,16,14000,TRUE,y-ege,0.659666667,0.929785714,,,17,20000,FALSE,letter
run_classifier,2.42154789,0.171735368,0.029493037,RFC,FALSE,16,14000,TRUE,y-ege,0.708833333,0.933857143,,,17,20000,FALSE,letter
run_regressor,2.542220116,0.171735368,0.029493037,RFR,FALSE,16,14000,TRUE,y-ege,,,0.477419742,0.154530757,17,20000,FALSE,letter
